Step,Time,Velocity (m/s),Ay (g),Radius (m),Body slip
383,44.44622866548565,13.311777906230759,-1.4395489440671445,104.11617061612206,0
384,44.52096807862327,13.311777906230759,-1.4395489440671445,110.60082454702385,0
385,44.595174760011474,13.311777906230759,-1.4395489440671445,118.09012143011027,0
386,44.66882433596277,13.311777906230759,-1.4395489440671445,126.81582863126116,0
387,44.741885947446264,13.311777906230759,-1.4395489440671445,137.10471656206803,0
388,44.81432281288727,13.311777906230759,-1.4395489440671445,149.43013736071788,0
389,44.8860927863806,13.311777906230759,-1.4395489440671445,164.50119498209492,0
390,44.957148910895285,13.311777906230759,-1.4395489440671445,183.42585499899644,0
391,45.02743996744998,13.311777906230759,-1.4395489440671445,208.03097007225767,0
392,45.09691102258729,13.311777906230759,-1.4395489440671445,241.5489644422844,0
393,45.16550397781552,13.311777906230759,-1.4395489440671445,290.27699441690385,0
394,45.23315812606677,13.311777906230759,-1.4395489440671445,368.31188155518146,0
395,45.29981072170189,13.311777906230759,-1.4395489440671445,514.9877642820064,0
396,45.36539757224746,13.311777906230759,-1.4395489440671445,896.9303078099604,0
397,45.42985366196491,13.311777906230759,-1.4395489440671445,4499.603847055842,0
398,45.49311381962406,13.311777906230759,-1.4395489440671445,1331.8212711428814,0
399,45.55511344560004,13.311777906230759,-1.4395489440671445,548.8768306748989,0
400,45.615789316766296,13.311777906230759,-1.562974150840036,332.0109948829666,0
401,45.67508049176455,13.311777906230759,-1.562974150840036,230.0839077981939,0
402,45.732929344242464,13.311777906230759,-1.562974150840036,170.79200390758632,0
403,45.78928275769415,13.311777906230759,-1.562974150840036,132.01786148880493,0
404,45.84409352267018,13.311777906230759,-1.562974150840036,104.72879481239258,0
405,45.897321985231315,13.311777906230759,-1.562974150840036,84.54894244465751,0
406,45.948938004145546,13.311777906230759,-1.562974150840036,69.10149436892192,0
407,45.9989232823594,13.311777906230759,-1.562974150840036,56.98415500911808,0
408,46.04964129122928,13.311777906230759,-1.562974150840036,47.31570311197656,0
409,46.10503303628023,13.311777906230759,-1.4395489440671445,39.51384842899521,0
410,46.17059991621001,13.311777906230759,-1.4395489440671445,87.44300036369268,0
411,46.242051715318325,13.311777906230759,-1.4395489440671445,91.80545265328296,0
412,46.317525256114386,13.311777906230759,-1.4395489440671445,89.20972956775155,0
413,46.39527992960076,13.311777906230759,-1.4395489440671445,81.88499728158675,0
414,46.473704872907156,13.311777906230759,-1.4395489440671445,71.70014013451996,0
415,46.551330312162115,13.311777906230759,-1.4395489440671445,60.145849886414794,0
416,46.62686324002243,13.311777906230759,-1.4395489440671445,48.38020172427458,0
417,46.70736002477169,13.311777906230759,-1.4395489440671445,37.27356135881536,0
418,46.797905117657294,13.311777906230759,-1.4395489440671445,27.442419715127077,0
419,46.89903930051712,13.311777906230759,-1.4395489440671445,19.274231271139413,0
420,47.01971529071001,13.311777906230759,-1.2658701086177317,12.947977426853278,0
421,47.15765331764287,13.410839002691793,-1.2658701086177317,14.531705551995984,0
422,47.30273746009772,13.509173715939307,-1.2658701086177317,19.635784281383792,0
423,47.44534814475171,13.606797794438316,-1.2658701086177317,26.3627209056314,0
424,47.58051012405151,13.703726425685732,-1.2658701086177317,34.8229075564734,0
425,47.70844036055346,13.799974263792793,-1.2658701086177317,45.15636241418932,0
426,47.83270810489464,13.895555455347923,-1.2658701086177317,57.640217726982314,0
427,47.955519487214836,13.990483663689238,-1.2658701086177317,72.9490648976889,0
428,48.07221145917054,14.084772091704624,-1.2658701086177317,92.86460677635691,0
429,48.17809767902947,14.178433503267117,-1.2658701086177317,122.71172588773109,0
430,48.27289507542843,14.271480243404097,-0.887270507369986,183.92964463848296,0
431,48.356081992143096,14.435789063996983,-0.887270507369986,500.5995296264468,0
432,48.42779946604612,14.59824864367491,-0.887270507369986,286.79626333578153,0
433,48.487429154405426,14.758920049410722,-0.887270507369986,68.86098199467862,0
434,48.540849186350776,14.917861059389152,-0.887270507369986,23.196790769021373,0
435,48.63590397370162,15.07512640575795,-0.887270507369986,39.421614056567634,0
436,48.734414365243346,15.23076799481635,-0.887270507369986,236.3779199978096,0
437,48.83248222395947,15.384835107152222,-0.887270507369986,101.99158915738991,0
438,48.92750524061955,15.203635899509655,-0.8308582721787399,43.610330059718045,0
439,49.02665323374708,15.01835690079632,-0.8308582721787399,25.528673036987108,0
440,49.146544830287866,14.85652323735968,-0.8247608947693369,15.938711209075334,0
441,49.286165319886265,14.692907180157365,-0.8247608947693369,10.195291693645983,0
442,49.440840569369826,14.527448506438821,-0.8247608947693369,10,0
443,49.59187100755389,14.360083523773225,-0.8247608947693369,10,0
444,49.74363903215308,14.190744783564213,-0.8247608947693369,16.54361423910028,0
445,49.88199822764521,14.019360763414522,-0.8247608947693369,72.59671909353546,0
446,50.02482364435792,13.84585551409801,-0.8247608947693369,10.331031846185418,0
447,50.170622173897215,13.67014826619631,-0.8247608947693369,10,0
448,50.31715554984544,13.492152990620204,-0.8247608947693369,10,0
449,50.470391748571544,13.311777906230759,-0.8247608947693369,11.23471863489772,0
450,50.61770492801916,13.311777906230759,-1.4395489440671445,39.328044783083975,0
451,50.74772321796178,13.311777906230759,-1.4395489440671445,35.31072459905964,0
452,50.890094749438816,13.311777906230759,-1.4395489440671445,10.80210255228998,0
453,51.03723285309346,13.311777906230759,-1.4395489440671445,10,0
454,51.18452232091062,13.311777906230759,-1.4395489440671445,10,0
455,51.33243205232359,13.311777906230759,-1.4395489440671445,13.227003793790116,0
456,51.470464504669636,13.311777906230759,-1.4395489440671445,147.4498375911051,0
457,51.596951759342076,13.311777906230759,-1.4395489440671445,17.066403721753122,0
458,51.7480145516775,13.311777906230759,-1.4395489440671445,10,0
459,51.8898236715781,13.311777906230759,-1.4395489440671445,10,0
460,52.03980758323948,13.311777906230759,-1.4395489440671445,10,0
461,52.18886624704226,13.311777906230759,-1.4395489440671445,21.079935697435687,0
462,52.32353590681738,13.311777906230759,-1.4395489440671445,198.34566167257344,0
463,52.44555081791056,13.311777906230759,-1.4395489440671445,17.20858959504928,0
464,52.59115279254132,13.311777906230759,-1.4395489440671445,10,0
465,52.736093849999506,13.311777906230759,-1.4395489440671445,10,0
466,52.885805241407695,13.311777906230759,-1.4395489440671445,10,0
467,53.03682576825946,13.311777906230759,-1.4395489440671445,15.494524836702674,0
468,53.172540821041,13.311777906230759,-1.4395489440671445,47.24363967013041,0
469,53.31855344904518,13.311777906230759,-1.4395489440671445,10,0
470,53.464231029259395,13.311777906230759,-1.4395489440671445,10,0
471,53.609907123338445,13.311777906230759,-1.4395489440671445,10,0
472,53.760919111940595,13.311777906230759,-1.4395489440671445,11.528185034566151,0
473,53.907049671349945,13.311777906230759,-1.4395489440671445,31.715964134806732,0
474,54.03794183232222,13.311777906230759,-1.4395489440671445,69.12011788911836,0
475,54.16177052140398,13.311777906230759,-1.4395489440671445,15.808638286266268,0
476,54.33384434774169,13.311777906230759,-1.4395489440671445,10,0
477,54.51704806379716,13.311777906230759,-1.4395489440671445,10,0
478,54.690479906318075,13.311777906230759,-1.4395489440671445,10,0
479,54.85393718014071,13.311777906230759,-1.4395489440671445,13.247068554920402,0
480,54.995930007322215,13.311777906230759,-1.827050774575343,26.315941235350284,0
481,55.109409106366755,13.311777906230759,-1.827050774575343,139.2068679366486,0
482,55.2193573054859,13.311777906230759,-1.827050774575343,10.150205462626372,0
483,55.32522425011108,13.311777906230759,-1.827050774575343,10,0
484,55.478470376069225,13.311777906230759,-1.827050774575343,35.98748240762443,0
485,55.5977040213217,13.311777906230759,-1.827050774575343,40.66408431578206,0
486,55.69579585301466,13.311777906230759,-1.827050774575343,109.92194737169113,0
487,55.78160485743655,13.311777906230759,-1.827050774575343,46.15141498969766,0
488,55.87305081072141,13.311777906230759,-1.827050774575343,16.56997280677465,0
489,55.98656149087435,13.311777906230759,-1.4395489440671445,11.573434843096448,0
490,56.11588669815798,13.311777906230759,-1.4395489440671445,11.9293812250295,0
491,56.26587302357991,13.311777906230759,-1.4395489440671445,16.232272043369715,0
492,56.435057482113244,13.311777906230759,-1.4395489440671445,26.118661249265003,0
493,56.59863939005776,13.311777906230759,-1.4395489440671445,45.49452272133185,0
494,56.70842504772397,13.311777906230759,-1.4395489440671445,18.00776861721997,0
495,56.81585190768653,13.311777906230759,-1.4395489440671445,19.177475537214065,0
496,56.920468191834466,13.311777906230759,-1.4395489440671445,21.51625986717437,0
497,57.02423343922029,13.311777906230759,-1.4395489440671445,25.33548438342085,0
498,57.12920628542883,13.311777906230759,-1.4395489440671445,31.27318546546605,0
499,57.23465109295806,13.311777906230759,-1.4395489440671445,40.68776721577893,0
500,57.33680386020532,13.311777906230759,-0.1336885476072861,56.8896197315486,0
501,57.43570165226751,13.595080403403168,-0.1336885476072861,90.31642878273318,0
502,57.53173586775689,13.872598578679494,-0.1336885476072861,198.9018768377583,0
503,57.62518712761424,14.14467290096748,-0.1336885476072861,1539.7314666596308,0
504,57.71774512040257,14.411611694239728,-0.1336885476072861,164.79738355070717,0
505,57.81088018186897,14.673695232480833,-0.1336885476072861,88.3278187132089,0
506,57.90441583043533,14.931179187388858,-0.1336885476072861,60.742197173576095,0
507,57.99667557682939,15.184297549643107,-0.1336885476072861,46.54628598334885,0
508,58.08767243326531,15.433265118771242,-0.1336885476072861,38.032941931579735,0
509,58.17833158589215,15.678279637015809,-0.1336885476072861,32.570506674355734,0
510,58.27517364932346,15.919523627503683,0.2674026385604364,29.0401079256238,0
511,58.36465746600565,16.15177065089,0.2674026385604364,26.9095055320177,0
512,58.4248140669296,16.300950036267327,0.3169431237695151,59.5942586367353,0
513,58.492123667329196,16.001061394554274,0.3169431237695151,63.70993649098496,0
514,58.56605511539654,15.695443906424133,0.3169431237695151,66.49458215885933,0
515,58.64599354904172,15.383756143644431,0.3169431237695151,68.14424347470039,0
516,58.729725177578736,15.065621353084948,0.3169431237695151,68.83454007339706,0
517,58.81723800570108,14.740622117873468,0.3169431237695151,68.7249240611847,0
518,58.90927051690746,14.40829393402813,0.3169431237695151,67.9609938862175,0
519,59.00535861959111,14.06811742049245,0.3169431237695151,66.67588096444562,0
520,59.103183876704435,13.994323066285421,1.1833544867164356,64.99117931320878,0
521,59.20154359501555,13.920137514061174,1.1833544867164356,63.017652466276274,0
522,59.30031363279133,13.8455544756134,1.1833544867164356,60.855844236706496,0
523,59.39940028299607,13.77056749244501,1.1833544867164356,58.596668249937046,0
524,59.49875409626491,13.69516992924105,1.1833544867164356,56.322025442843845,0
525,59.59928954952259,13.619354967016365,1.1833544867164356,54.10548543770596,0
526,59.649780632347365,13.543115595918037,1.1833544867164356,52.01306034440337,0
527,59.747276548368454,13.46644460766105,1.1833544867164356,10,0
528,59.87375333572851,13.38933458757411,1.1833544867164356,14.487245848311456,0
529,60.015174469858366,13.311777906230759,1.1833544867164356,32.608422023835885,0
530,60.158541361550405,13.311777906230759,1.4581766002160672,61.26741623449085,0
531,60.29921843676006,13.311777906230759,1.4581766002160672,103.07999217804553,0
532,60.4400211204907,13.311777906230759,1.4581766002160672,163.12342255370027,0
533,60.58278504476914,13.311777906230759,1.4581766002160672,255.35322904401673,0
534,60.716966199505485,13.311777906230759,1.4581766002160672,433.3350629078365,0
535,60.837990524596286,13.311777906230759,1.4581766002160672,1152.5567690603566,0
536,60.9449368514671,13.311777906230759,1.4581766002160672,1232.6423070906385,0
537,61.03644931132639,13.311777906230759,1.4581766002160672,293.7974726626312,0
538,61.111818965080616,13.311777906230759,1.4581766002160672,115.84102521639888,0
539,61.169236897642534,13.600067682710757,1.4581766002160672,44.14074268045033,0
540,61.31373287936367,13.600067682710757,1.6572873471112162,12.575386736095268,0
541,61.47840191973732,13.311777906230759,1.589343082384336,23.569579772355958,0
542,61.609344729035016,13.311777906230759,1.589343082384336,18.45379060122746,0
543,61.71848942199902,13.311777906230759,1.589343082384336,19.34011199280297,0
544,61.81516683266621,13.311777906230759,1.589343082384336,40.9110997429433,0
545,61.90641121041285,13.311777906230759,1.589343082384336,46.16988791121375,0
546,62.01518024246365,13.311777906230759,1.589343082384336,15.943015942419576,0
547,62.151850992903555,13.311777906230759,1.589343082384336,13.244743976669856,0
548,62.28879051717595,13.311777906230759,1.589343082384336,16.223005615452603,0
549,62.40026373143923,13.311777906230759,1.589343082384336,15.39686876554907,0
550,62.515051557576705,13.311777906230759,1.4395489440671445,22.05522648599606,0
551,62.62858922731003,13.311777906230759,1.4395489440671445,32.11742321154586,0
552,62.739773196339584,13.311777906230759,1.4395489440671445,48.10768345678695,0
553,62.85106337007706,13.311777906230759,1.4395489440671445,77.06972790325746,0
554,62.9645597990701,13.311777906230759,1.4395489440671445,148.67189738544124,0
555,63.0774868670738,13.311777906230759,1.4395489440671445,754.2007627277404,0
556,63.18472426521003,13.311777906230759,1.4395489440671445,264.3245039226341,0
557,63.28610830183958,13.311777906230759,1.4395489440671445,109.96744776809238,0
558,63.381745485244,13.311777906230759,1.4395489440671445,66.18592291687632,0
559,63.47294125966208,13.311777906230759,1.4395489440671445,44.62133685295174,0
560,63.56060210520539,13.311777906230759,0.41932353659480287,31.53866538186387,0
561,63.66767887704498,13.504465453923633,0.41932353659480287,22.821463029427665,0
562,63.777978381933956,13.694442061202066,0.41932353659480287,32.0293956921746,0
563,63.88516066681908,13.881819028463948,0.41932353659480287,41.93101713664272,0
564,63.98847987157984,14.06670024243167,0.41932353659480287,57.027062355309845,0
565,64.08730148102161,14.249182849617402,0.41932353659480287,84.02828830748436,0
566,64.18240657633066,14.096398921347424,0.061238800660783056,153.86855668091997,0
567,64.27254639386396,13.83980197503253,0.061238800660783056,1256.2690473277312,0
568,64.3562617854583,13.578356854438017,0.061238800660783056,168.68667251800716,0
569,64.43319247697902,13.311777906230759,0.061238800660783056,67.68961142373126,0
570,64.50323041311168,13.311777906230759,-1.4395489440671445,36.244383697261924,0
571,64.58627883571413,13.311777906230759,-1.4395489440671445,20.98102344577133,0
572,64.7255292983964,13.311777906230759,-1.4395489440671445,12.387493711996699,0
573,64.85509108033102,13.311777906230759,-1.4395489440671445,11.824959675212,0
574,64.96946068862587,13.311777906230759,-1.4395489440671445,11.928185422930618,0
575,65.0846402070326,13.311777906230759,-1.4395489440671445,49.96782626631239,0
576,65.21236907655171,13.311777906230759,-1.4395489440671445,19.607527074462254,0
577,65.36677228673162,13.311777906230759,-1.4395489440671445,14.201322767510613,0
578,65.50413825556983,13.311777906230759,-1.4395489440671445,19.362413086664144,0
579,65.57347039491984,13.311777906230759,-1.4395489440671445,29.480953615796246,0
580,65.65227153574797,13.311777906230759,1.4395489440671445,59.884695527655744,0
581,65.73809243643029,13.311777906230759,1.4395489440671445,107.9075689029655,0
582,65.83132316491702,13.311777906230759,1.4395489440671445,181.18886050437814,0
583,65.93295889872681,13.311777906230759,1.4395489440671445,293.8744887804463,0
584,66.04141543319308,13.311777906230759,1.4395489440671445,477.1593366894347,0
585,66.1510300941477,13.311777906230759,1.4395489440671445,817.846084165037,0
586,66.25997048283993,13.311777906230759,1.4395489440671445,1682.2891377796043,0
587,66.36771659417437,13.311777906230759,1.4395489440671445,9391.726155780658,0
588,66.47377482263047,13.311777906230759,1.4395489440671445,3289.932528994203,0
589,66.57941736056537,13.311777906230759,1.4395489440671445,1473.1966071188303,0
590,66.68565850842691,13.311777906230759,1.4395489440671445,952.4253994315113,0
591,66.7909772392199,13.311777906230759,1.4395489440671445,691.5681084058101,0
592,66.89217065266848,13.311777906230759,1.4395489440671445,527.0803438203889,0
593,66.98863611483549,13.311777906230759,1.4395489440671445,409.6558503690155,0
594,67.08005109276566,13.311777906230759,1.4395489440671445,319.60087760636975,0
595,67.16606526920069,13.311777906230759,1.4395489440671445,247.68103044456223,0
596,67.24700741079127,13.311777906230759,1.4395489440671445,189.08511699954687,0
597,67.32294417939622,13.311777906230759,1.4395489440671445,141.09304411809566,0
598,67.39310406968167,13.311777906230759,1.4395489440671445,102.03738933778271,0
599,67.45659046870772,13.311777906230759,1.4395489440671445,70.78882006522831,0
600,67.5659210301204,13.311777906230759,1.4615428431441102,46.478384747848985,0
601,67.6689116699315,13.311777906230759,1.4615428431441102,59.55843947165327,0
602,67.76080427227238,13.311777906230759,1.4615428431441102,54.669989118338584,0
603,67.84328972408757,13.311777906230759,1.4615428431441102,52.778752152463206,0
604,67.91774198503872,13.311777906230759,1.4615428431441102,55.05763819612596,0
605,67.98528840894477,13.311777906230759,1.4615428431441102,65.76881605200705,0
606,68.04689375572227,13.311777906230759,1.4615428431441102,108.25371658606136,0
607,68.1034581251563,13.311777906230759,1.4615428431441102,1712.4918077210411,0
608,68.15593477208841,13.311777906230759,1.4615428431441102,67.14157362705232,0
609,68.21821993025557,13.311777906230759,1.4395489440671445,29.749295854626016,0
610,68.33632399567327,13.311777906230759,1.4395489440671445,18.162849896197336,0
611,68.49792278290755,13.311777906230759,1.4395489440671445,11.972477000979863,0
612,68.63037698479508,13.311777906230759,1.4395489440671445,12.52270208121721,0
613,68.74904975491864,13.311777906230759,1.4395489440671445,182.98022760445465,0
614,68.87995860182633,13.311777906230759,1.4395489440671445,10,0
615,69.02572996666953,13.311777906230759,1.4395489440671445,10,0
616,69.1758103783281,13.311777906230759,1.4395489440671445,10,0
617,69.3228789510072,13.311777906230759,1.4395489440671445,21.23153545558694,0
618,69.45431233191175,13.311777906230759,1.4395489440671445,33.427289172033454,0
619,69.60185883567877,13.311777906230759,1.4395489440671445,10,0
620,69.74878338129034,13.311777906230759,1.4395489440671445,10,0
621,69.90030046574421,13.311777906230759,1.4395489440671445,10,0
622,70.04666211155642,13.311777906230759,1.4395489440671445,28.106468671073007,0
623,70.17657812597949,13.311777906230759,1.4395489440671445,22.218832136792823,0
624,70.32331917340687,13.311777906230759,1.4395489440671445,10,0
625,70.46304173189898,13.311777906230759,1.4395489440671445,10,0
626,70.60343141655497,13.311777906230759,1.4395489440671445,10,0
627,70.7431987717749,13.311777906230759,1.4395489440671445,32.99220422747397,0
628,70.87979702394415,13.311777906230759,1.4395489440671445,17.41159663430581,0
629,71.04093358341865,13.311777906230759,1.4395489440671445,10,0
630,71.16837775954033,13.311777906230759,1.1061915995900002,10,0
631,71.30253587579554,13.45432012979464,1.1061915995900002,11.317461738452002,0
632,71.43820219459225,13.595367934895368,1.1061915995900002,25.935078201805553,0
633,71.5680919248676,13.734967361277748,1.1061915995900002,825.9760664814345,0
634,71.69325886932698,13.87316213217264,1.1061915995900002,37.26037797911101,0
635,71.8185732587805,14.009993814264615,1.1061915995900002,20.725406518519442,0
636,71.95809918512518,14.145501963730966,1.1061915995900002,16.0437530346314,0
637,72.07906917544358,14.279724259806297,1.1061915995900002,11.939049536431922,0
638,72.20289475918455,14.412696627150812,1.1061915995900002,17.373908775557453,0
639,72.32437928785588,14.544453348148505,1.1061915995900002,26.970658859639887,0
640,72.44175813905159,14.675027166129953,0.9683709550512187,46.201950685787715,0
641,72.55464401118986,14.859943634820045,0.9683709550512187,103.17381791648265,0
642,72.66613827981574,15.042587122347186,0.9683709550512187,4683.26506307733,0
643,72.77865764766788,15.22303944147758,0.9683709550512187,108.69702683386164,0
644,72.8897843820203,15.401377611764431,0.9683709550512187,55.14622679802873,0
645,72.99560115092301,15.577674243722498,0.9683709550512187,36.143725068850344,0
646,73.09744215472594,15.75199788429747,0.9683709550512187,26.18904980504879,0
647,73.20567691519148,15.924413328292149,0.9683709550512187,20.170593926069078,0
648,73.31172705832314,16.094981899761965,0.9683709550512187,21.178757662868783,0
649,73.41660978322368,16.263761706845127,0.9683709550512187,27.974659897702335,0
650,73.51915046569188,16.430807873029813,0.9343273174066037,39.57457130698362,0
651,73.61884948207539,16.622812220446463,0.9343273174066037,62.91991140984688,0
652,73.71537514627646,16.812623973432284,0.9343273174066037,135.93884686317642,0
653,73.80852389810009,17.00031657434166,0.9343273174066037,1312.7978120584523,0
654,73.89951262159776,17.1859594548469,0.9343273174066037,111.98437191478685,0
655,73.98935556532528,17.36961833603281,0.9343273174066037,56.774369961711805,0
656,74.07769537067985,17.551355500224275,0.9343273174066037,36.742639452728675,0
657,74.17029697080089,17.731230037734512,0.9343273174066037,26.34707054722264,0
658,74.2801774633353,17.90929807130543,0.9343273174066037,20.155861728345894,0
659,74.4078655977632,18.085612960656604,0.9343273174066037,23.631466419997093,0
660,74.54675656767853,18.260225489256037,0.9285129779746508,40.39826181682285,0
661,74.68558715639793,18.260225489256037,0.9285129779746508,61.50435552777694,0
662,74.81617501806693,18.260225489256037,0.9285129779746508,85.35154398633657,0
663,74.93546487415901,18.260225489256037,0.9285129779746508,109.4365645111998,0
664,75.04047078957842,18.260225489256037,0.9285129779746508,130.34911195693834,0
665,75.12945252862596,18.260225489256037,0.9285129779746508,143.77103755448277,0
666,75.1994399270369,18.260225489256037,0.9285129779746508,144.47598458868268,0
667,75.24559204093993,18.260225489256037,0.9285129779746508,126.329206861627,0
668,75.26305645669129,18.260225489256037,0.9285129779746508,82.28747142999882,0
669,75.29373128189863,18.260225489256037,0.9285129779746508,10,0
670,75.38194010286921,18.399669934138554,-0.6502672151006048,38.1895733906636,0
671,75.50517992445582,18.53495554044805,-0.6502672151006048,57.03920874158491,0
672,75.64415074620892,18.669260833989366,-0.6502672151006048,60.77410211168898,0
673,75.7863921734408,18.802606821626433,-0.6502672151006048,54.96858749932312,0
674,75.9290239353543,18.935013770520907,-0.6502672151006048,44.1737919444782,0
675,76.06958000233229,19.066501244091953,-0.6502672151006048,31.92040718454015,0
676,76.2009580551412,19.19708813575912,-0.6502672151006048,20.725303434311694,0
677,76.35330954448969,19.32679270063316,-0.6502672151006048,12.109420569918004,0
678,76.50007919897058,19.45563258530523,-0.6502672151006048,10,0
679,76.60271985574732,19.58362485587217,-0.6502672151006048,10,0
680,76.67028311326442,19.710786024323784,-0.9203380020481445,10,0
681,76.73247127345456,19.69486995562971,-0.9986354968104231,10,0
682,76.79321739229928,19.548786856996095,-0.9986354968104231,10,0
683,76.85640320190296,19.401603866468378,-0.9986354968104231,10,0
684,76.92538201522376,19.253295759491625,-0.9986354968104231,10,0
685,77.00280103302796,19.103836332358892,-0.9986354968104231,10,0
686,77.09071319435148,18.953198348158896,-0.9986354968104231,17.14784475968765,0
687,77.19078566491513,18.801353478825682,-0.9986354968104231,34.683252003051436,0
688,77.30360616952561,18.648272242941115,-0.9986354968104231,91.18264668732336,0
689,77.42146622631302,18.493923938903436,-0.9986354968104231,1413.7835847780018,0
690,77.54243249561007,18.368927550080787,-1.060416803314494,205.6457846971915,0
691,77.66704842202019,18.24307474145431,-1.060416803314494,131.2154822616892,0
692,77.8009464141657,18.116347664594528,-1.060416803314494,114.58759104862438,0
693,77.94984031545485,17.988727842363698,-1.060416803314494,112.53528806817636,0
694,78.10616778227411,17.86019613746731,-1.060416803314494,117.29240377875924,0
695,78.26685724744783,17.73073271895365,-1.060416803314494,126.53843623775622,0
696,78.43316974654765,17.60031702649543,-1.060416803314494,139.47210122932833,0
697,78.61071043779968,17.46892773227127,-1.060416803314494,155.86624688902498,0
698,78.80008482280047,17.336542700246998,-1.060416803314494,175.76000724433874,0
699,78.94648444083046,17.203138942636567,-1.060416803314494,10,0
700,79.09282716085684,17.10007470326298,-1.1349932484372696,10.312584948359445,0
701,79.24182728389897,16.996385505003413,-1.1349932484372696,15.205564505000169,0
702,79.38344311834973,16.89205983923233,-1.1349932484372696,27.736217035609243,0
703,79.51275811604297,16.7870858397079,-1.1349932484372696,97.09382047021839,0
704,79.63079106853431,16.681451266818396,-1.1349932484372696,72.8598902238624,0
705,79.74047527067218,16.57514349092498,-1.1349932484372696,25.563388356650844,0
706,79.86715308187205,16.46814947473663,-1.1349932484372696,14.801998043798152,0
707,80.01377194691774,16.36045575464767,-1.1349932484372696,10.449398983608196,0
708,80.15479103788192,16.252048420962193,-1.1349932484372696,17.388686440345705,0
709,80.28569786026641,16.142913096923223,-1.1349932484372696,25.693899060314916,0
710,80.40702325214814,16.06630431057615,-1.228886458700587,47.83582039828239,0
711,80.5197898040134,15.98932847699553,-1.228886458700587,259.55613462698165,0
712,80.62827578375727,15.911980269296548,-1.228886458700587,77.05733656739756,0
713,80.73582065225092,15.834254230487304,-1.228886458700587,32.77171935376785,0
714,80.84378341672415,15.756144768975927,-1.228886458700587,20.397205485777157,0
715,80.97558137387831,15.677646153876223,-1.228886458700587,14.920192882749662,0
716,81.12450395432997,15.598752510100683,-1.228886458700587,20.670730069193734,0
717,81.27374150135758,15.519457813229005,-1.228886458700587,41.18402918318706,0
718,81.4141154287036,15.439755884139402,-1.228886458700587,66.8434287846927,0
719,81.53543999281698,15.35964038338918,-1.228886458700587,92.49220355599623,0
720,81.63046924500402,15.315234966205827,-1.3517091068155331,110.20529513584107,0
721,81.69231624209961,15.27070042379024,-1.3517091068155331,109.28696627876856,0
722,81.71341091034246,15.226035623109558,-1.3517091068155331,76.27002093214954,0
723,81.73729310342007,15.181239414463336,-1.3517091068155331,10,0
724,81.80066554309742,15.136310631138254,-1.3517091068155331,20.807376336733064,0
725,81.89754270373679,15.091248089053561,-1.3517091068155331,32.63970961368954,0
726,82.0218373462552,15.04605058639697,-1.3517091068155331,38.43201767422134,0
727,82.15783049811013,15.000716903250671,-1.3517091068155331,39.77466338270627,0
728,82.29481165831815,14.955245801207155,-1.3517091068155331,38.04540603646422,0
729,82.42958790249999,14.909636022974475,-1.3517091068155331,34.41153975993804,0
730,82.56110425849697,14.905707412602883,-1.51893490654524,29.833469724076533,0
731,82.69183542066484,14.901777766517354,-1.51893490654524,25.070857113639264,0
732,82.82735528794176,14.89784708389831,-1.51893490654524,20.693416077742295,0
733,82.97797795729976,14.893915363925087,-1.51893490654524,17.100094961412452,0
734,83.14333284400418,14.889982605775945,-1.51893490654524,14.552773180548996,0
735,83.3228454970485,14.88604880862805,-1.51893490654524,13.232574574524664,0
736,83.47976190715356,14.882113971657487,-1.51893490654524,13.324228349466289,0
737,83.62742212804078,14.87817809403925,-1.51893490654524,10.448839828772133,0
738,83.7757879373032,14.874241174947239,-1.51893490654524,11.140712172519331,0
739,83.92414203395118,14.870303213554262,-1.51893490654524,11.329208317593771,0
740,84.07189887182169,14.870303213554262,-1.534877026774732,10.941318976591658,0
741,84.22080047988926,14.870303213554262,-1.534877026774732,10.151360930081525,0
742,84.37015210949097,14.870303213554262,-1.534877026774732,10,0
743,84.51589651020142,14.870303213554262,-1.534877026774732,10,0
744,84.66230921228865,14.870303213554262,-1.534877026774732,13.172947428722882,0
745,84.8029556801749,14.870303213554262,-1.534877026774732,22.195277943660624,0
746,84.93292529210056,14.870303213554262,-1.534877026774732,52.29010426292336,0
747,85.05187633711702,14.870303213554262,-1.534877026774732,258.97448556797684,0
748,85.16419200711442,14.870303213554262,-1.534877026774732,36.4333345001238,0
749,85.27812503631583,14.870303213554262,-1.534877026774732,18.20916731705024,0
750,85.41597622799816,14.870303213554262,-1.539332059073859,11.512550180474145,0
751,85.5644163408198,14.870303213554262,-1.539332059073859,10,0
752,85.69816641749372,14.870303213554262,-1.539332059073859,10,0
753,85.8263804069688,14.870303213554262,-1.539332059073859,329.73361387501194,0
754,85.94489090942544,14.870303213554262,-1.539332059073859,365.5890477339322,0
755,86.0559278543957,14.870303213554262,-1.539332059073859,403.37101401043293,0
756,86.16131373490468,14.870303213554262,-1.539332059073859,443.03797208158636,0
757,86.26294043722773,14.870303213554262,-1.539332059073859,484.5407243369169,0
758,86.3612033798415,14.870303213554262,-1.539332059073859,527.8227707305263,0
759,86.45664236451485,14.951938799215128,-1.539332059073859,572.8207167820054,0
760,86.54963940337768,14.951938799215128,-1.5604426723562743,619.4647450959217,0
761,86.64191245231055,14.870303213554262,-1.5473943212769812,667.6791627873519,0
762,86.73492161684965,14.870303213554262,-1.5473943212769812,717.3830401431538,0
